engagement_id,player_id,week_start_date,total_play_hours,total_sessions,favorite_genre,multiplayer_hours,store_visits,ps_plus_tier,engagement_band
ENG-007526,PLAYER753,2024-05-13,3.39,2,Racing,2.14,10,Premium,LOW
ENG-007527,PLAYER753,2024-05-20,7.74,8,Fighting,2.75,12,Premium,LOW
ENG-007528,PLAYER753,2024-05-27,9.82,8,Puzzle,7.15,12,Premium,MEDIUM
ENG-007529,PLAYER753,2024-06-03,5.72,5,Action-RPG,2.95,1,Premium,LOW
ENG-007530,PLAYER753,2024-06-10,9.97,10,Indie,2.31,10,Premium,MEDIUM
ENG-007531,PLAYER754,2024-04-08,6.51,5,Action-RPG,3.25,1,Essential,LOW
ENG-007532,PLAYER754,2024-04-15,11.17,12,Puzzle,4.45,11,Essential,MEDIUM
ENG-007533,PLAYER754,2024-04-22,9.94,10,Indie,3.28,1,Essential,MEDIUM
ENG-007534,PLAYER754,2024-04-29,6.58,6,Racing,2.46,11,Essential,LOW
ENG-007535,PLAYER754,2024-05-06,8.02,6,Indie,2.52,4,Essential,LOW
ENG-007536,PLAYER754,2024-05-13,8.19,9,Racing,2.56,3,Essential,LOW
ENG-007537,PLAYER754,2024-05-20,4.34,5,Action-RPG,3.33,12,Essential,LOW
ENG-007538,PLAYER754,2024-05-27,7.58,6,Indie,2.76,1,Essential,LOW
ENG-007539,PLAYER754,2024-06-03,11.08,8,Action-RPG,4.83,11,Essential,MEDIUM
ENG-007540,PLAYER754,2024-06-10,8.51,9,Action-Adventure,2.35,11,Essential,LOW
ENG-007541,PLAYER755,2024-04-08,11.08,9,Sports,6.98,0,Essential,MEDIUM
ENG-007542,PLAYER755,2024-04-15,9.10,5,Sports,7.02,0,Essential,MEDIUM
ENG-007543,PLAYER755,2024-04-22,10.74,6,Action-RPG,6.08,1,Essential,MEDIUM
ENG-007544,PLAYER755,2024-04-29,3.67,4,FPS,1.59,1,Essential,LOW
ENG-007545,PLAYER755,2024-05-06,10.21,12,Action-RPG,2.40,7,Essential,MEDIUM
ENG-007546,PLAYER755,2024-05-13,4.41,3,Sports,3.14,6,Essential,LOW
ENG-007547,PLAYER755,2024-05-20,5.21,4,Fighting,2.95,6,Essential,LOW
ENG-007548,PLAYER755,2024-05-27,8.10,5,Puzzle,2.46,4,Essential,LOW
ENG-007549,PLAYER755,2024-06-03,11.15,12,Puzzle,5.13,1,Essential,MEDIUM
ENG-007550,PLAYER755,2024-06-10,8.24,5,Puzzle,5.30,11,Essential,LOW
ENG-007551,PLAYER756,2024-04-08,9.25,11,Indie,4.39,7,Essential,MEDIUM
ENG-007552,PLAYER756,2024-04-15,5.57,7,Action-RPG,2.70,5,Essential,LOW
ENG-007553,PLAYER756,2024-04-22,8.22,9,Puzzle,5.35,12,Essential,LOW
ENG-007554,PLAYER756,2024-04-29,4.62,3,Action-RPG,1.03,6,Essential,LOW
ENG-007555,PLAYER756,2024-05-06,11.56,13,Action-RPG,3.41,1,Essential,MEDIUM
ENG-007556,PLAYER756,2024-05-13,8.73,10,Puzzle,1.84,11,Essential,LOW
ENG-007557,PLAYER756,2024-05-20,10.40,11,Sports,7.03,2,Essential,MEDIUM
ENG-007558,PLAYER756,2024-05-27,7.02,6,Indie,2.00,0,Essential,LOW
ENG-007559,PLAYER756,2024-06-03,7.95,7,Action-Adventure,3.63,8,Essential,LOW
ENG-007560,PLAYER756,2024-06-10,10.91,7,Action-RPG,3.17,12,Essential,MEDIUM
ENG-007561,PLAYER757,2024-04-08,9.45,6,Racing,4.87,1,Extra,MEDIUM
ENG-007562,PLAYER757,2024-04-15,5.18,4,FPS,1.58,4,Extra,LOW
ENG-007563,PLAYER757,2024-04-22,9.06,7,Indie,6.31,4,Extra,MEDIUM
ENG-007564,PLAYER757,2024-04-29,7.67,8,Indie,4.24,1,Extra,LOW
ENG-007565,PLAYER757,2024-05-06,10.15,11,Sports,4.55,5,Extra,MEDIUM
ENG-007566,PLAYER757,2024-05-13,6.28,4,Action-RPG,2.34,3,Extra,LOW
ENG-007567,PLAYER757,2024-05-20,4.03,2,Action-RPG,2.28,11,Extra,LOW
ENG-007568,PLAYER757,2024-05-27,3.92,4,Indie,2.56,2,Extra,LOW
ENG-007569,PLAYER757,2024-06-03,3.81,4,Puzzle,1.75,0,Extra,LOW
ENG-007570,PLAYER757,2024-06-10,3.86,3,Fighting,3.01,1,Extra,LOW
ENG-007571,PLAYER758,2024-04-08,9.85,10,Indie,4.60,12,Extra,MEDIUM
ENG-007572,PLAYER758,2024-04-15,10.48,6,Indie,3.59,10,Extra,MEDIUM
ENG-007573,PLAYER758,2024-04-22,6.82,4,Action-Adventure,1.44,2,Extra,LOW
ENG-007574,PLAYER758,2024-04-29,7.00,8,FPS,1.44,6,Extra,LOW
ENG-007575,PLAYER758,2024-05-06,10.09,8,Puzzle,2.27,12,Extra,MEDIUM
ENG-007576,PLAYER758,2024-05-13,13.95,10,Puzzle,6.01,10,Extra,MEDIUM
ENG-007577,PLAYER758,2024-05-20,11.72,9,Indie,4.79,10,Extra,MEDIUM
ENG-007578,PLAYER758,2024-05-27,13.47,15,Racing,9.96,0,Extra,MEDIUM
ENG-007579,PLAYER758,2024-06-03,12.06,9,Action-RPG,3.62,7,Extra,MEDIUM
ENG-007580,PLAYER758,2024-06-10,12.57,8,FPS,9.44,2,Extra,MEDIUM
ENG-007581,PLAYER759,2024-04-08,6.62,6,FPS,3.92,2,Essential,LOW
ENG-007582,PLAYER759,2024-04-15,11.73,7,FPS,8.35,2,Essential,MEDIUM
ENG-007583,PLAYER759,2024-04-22,6.07,5,Sports,2.62,2,Essential,LOW
ENG-007584,PLAYER759,2024-04-29,7.60,5,Racing,5.30,4,Essential,LOW
ENG-007585,PLAYER759,2024-05-06,4.38,5,Racing,2.49,3,Essential,LOW
ENG-007586,PLAYER759,2024-05-13,7.58,6,Indie,5.38,7,Essential,LOW
ENG-007587,PLAYER759,2024-05-20,4.37,3,Puzzle,1.88,5,Essential,LOW
ENG-007588,PLAYER759,2024-05-27,13.00,13,Puzzle,4.19,6,Essential,MEDIUM
ENG-007589,PLAYER759,2024-06-03,5.79,4,Puzzle,4.46,4,Essential,LOW
ENG-007590,PLAYER759,2024-06-10,4.21,2,Indie,1.63,9,Essential,LOW
ENG-007591,PLAYER760,2024-04-08,13.44,10,Fighting,9.22,5,Extra,MEDIUM
ENG-007592,PLAYER760,2024-04-15,20.47,17,Racing,6.68,11,Extra,HIGH
ENG-007593,PLAYER760,2024-04-22,23.03,21,Fighting,12.58,12,Extra,HIGH
ENG-007594,PLAYER760,2024-04-29,22.85,25,Action-Adventure,7.55,4,Extra,HIGH
ENG-007595,PLAYER760,2024-05-06,23.30,21,Fighting,14.20,3,Extra,HIGH
ENG-007596,PLAYER760,2024-05-13,9.74,8,Puzzle,7.08,10,Extra,MEDIUM
ENG-007597,PLAYER760,2024-05-20,20.16,14,Sports,10.31,2,Extra,HIGH
ENG-007598,PLAYER760,2024-05-27,23.57,21,Sports,11.01,6,Extra,HIGH
ENG-007599,PLAYER760,2024-06-03,10.90,8,Action-RPG,6.36,2,Extra,MEDIUM
ENG-007600,PLAYER760,2024-06-10,14.07,10,FPS,10.49,1,Extra,MEDIUM
ENG-007601,PLAYER761,2024-04-08,7.35,7,Fighting,3.22,5,Essential,LOW
ENG-007602,PLAYER761,2024-04-15,13.46,13,Action-Adventure,4.79,0,Essential,MEDIUM
ENG-007603,PLAYER761,2024-04-22,10.69,8,Fighting,4.80,8,Essential,MEDIUM
ENG-007604,PLAYER761,2024-04-29,13.62,8,Action-Adventure,5.31,3,Essential,MEDIUM
ENG-007605,PLAYER761,2024-05-06,10.94,12,Indie,8.05,12,Essential,MEDIUM
ENG-007606,PLAYER761,2024-05-13,4.48,2,Puzzle,3.49,4,Essential,LOW
ENG-007607,PLAYER761,2024-05-20,11.32,7,Action-RPG,5.84,1,Essential,MEDIUM
ENG-007608,PLAYER761,2024-05-27,12.73,12,FPS,4.06,4,Essential,MEDIUM
ENG-007609,PLAYER761,2024-06-03,10.11,7,Indie,7.31,6,Essential,MEDIUM
ENG-007610,PLAYER761,2024-06-10,12.37,10,Action-RPG,4.20,6,Essential,MEDIUM
ENG-007611,PLAYER762,2024-04-08,5.11,5,Sports,3.64,9,Premium,LOW
ENG-007612,PLAYER762,2024-04-15,4.57,4,FPS,1.07,7,Premium,LOW
ENG-007613,PLAYER762,2024-04-22,11.20,11,Racing,4.39,5,Premium,MEDIUM
ENG-007614,PLAYER762,2024-04-29,5.98,5,Indie,1.55,5,Premium,LOW
ENG-007615,PLAYER762,2024-05-06,8.09,5,Indie,5.03,1,Premium,LOW
ENG-007616,PLAYER762,2024-05-13,6.95,5,Action-RPG,4.30,1,Premium,LOW
ENG-007617,PLAYER762,2024-05-20,8.98,10,Action-Adventure,3.37,7,Premium,LOW
ENG-007618,PLAYER762,2024-05-27,10.64,11,Action-RPG,6.71,9,Premium,MEDIUM
ENG-007619,PLAYER762,2024-06-03,4.91,6,FPS,3.04,11,Premium,LOW
ENG-007620,PLAYER762,2024-06-10,7.30,8,Action-Adventure,3.07,7,Premium,LOW
ENG-007621,PLAYER763,2024-04-08,9.70,6,Action-RPG,5.95,11,Extra,MEDIUM
ENG-007622,PLAYER763,2024-04-15,4.98,4,Fighting,1.62,5,Extra,LOW
ENG-007623,PLAYER763,2024-04-22,5.36,6,Fighting,2.50,0,Extra,LOW
ENG-007624,PLAYER763,2024-04-29,7.57,5,Action-Adventure,3.26,6,Extra,LOW
ENG-007625,PLAYER763,2024-05-06,8.06,5,Racing,3.51,6,Extra,LOW
ENG-007626,PLAYER763,2024-05-13,4.28,4,Puzzle,2.18,5,Extra,LOW
ENG-007627,PLAYER763,2024-05-20,6.68,6,Puzzle,4.44,0,Extra,LOW
ENG-007628,PLAYER763,2024-05-27,7.43,9,FPS,2.07,5,Extra,LOW
ENG-007629,PLAYER763,2024-06-03,9.62,11,Action-RPG,2.75,1,Extra,MEDIUM
ENG-007630,PLAYER763,2024-06-10,8.19,7,Action-Adventure,4.22,11,Extra,LOW
ENG-007631,PLAYER764,2024-04-08,22.49,16,Indie,11.02,7,Extra,HIGH
ENG-007632,PLAYER764,2024-04-15,13.72,14,Racing,9.35,8,Extra,MEDIUM
ENG-007633,PLAYER764,2024-04-22,9.34,11,Puzzle,2.96,10,Extra,MEDIUM
ENG-007634,PLAYER764,2024-04-29,8.23,7,Fighting,5.95,12,Extra,LOW
ENG-007635,PLAYER764,2024-05-06,23.87,18,Puzzle,14.47,7,Extra,HIGH
ENG-007636,PLAYER764,2024-05-13,10.09,9,Puzzle,6.00,12,Extra,MEDIUM
ENG-007637,PLAYER764,2024-05-20,22.10,15,Fighting,12.28,3,Extra,HIGH
ENG-007638,PLAYER764,2024-05-27,15.33,15,Action-RPG,7.65,10,Extra,MEDIUM
ENG-007639,PLAYER764,2024-06-03,11.08,11,Action-Adventure,8.37,6,Extra,MEDIUM
ENG-007640,PLAYER764,2024-06-10,20.45,23,Racing,8.35,9,Extra,HIGH
ENG-007641,PLAYER765,2024-04-08,2.75,2,Action-RPG,1.35,10,Extra,LOW
ENG-007642,PLAYER765,2024-04-15,4.43,3,FPS,1.90,11,Extra,LOW
ENG-007643,PLAYER765,2024-04-22,9.46,7,Sports,4.20,2,Extra,MEDIUM
ENG-007644,PLAYER765,2024-04-29,2.78,3,Indie,1.58,9,Extra,LOW
ENG-007645,PLAYER765,2024-05-06,7.62,8,Action-Adventure,5.22,4,Extra,LOW
ENG-007646,PLAYER765,2024-05-13,5.39,5,Action-Adventure,1.40,8,Extra,LOW
ENG-007647,PLAYER765,2024-05-20,8.00,8,Action-RPG,4.51,8,Extra,LOW
ENG-007648,PLAYER765,2024-05-27,9.43,8,Action-Adventure,2.34,8,Extra,MEDIUM
ENG-007649,PLAYER765,2024-06-03,8.45,10,Action-Adventure,5.09,0,Extra,LOW
ENG-007650,PLAYER765,2024-06-10,3.10,2,FPS,2.30,4,Extra,LOW
ENG-007651,PLAYER766,2024-04-08,5.80,6,Fighting,2.31,8,Essential,LOW
ENG-007652,PLAYER766,2024-04-15,10.10,8,Fighting,6.29,0,Essential,MEDIUM
ENG-007653,PLAYER766,2024-04-22,9.31,8,Racing,6.26,10,Essential,MEDIUM
ENG-007654,PLAYER766,2024-04-29,6.10,7,Racing,1.68,0,Essential,LOW
ENG-007655,PLAYER766,2024-05-06,5.34,5,Action-RPG,3.37,4,Essential,LOW
ENG-007656,PLAYER766,2024-05-13,3.56,3,Puzzle,1.09,0,Essential,LOW
ENG-007657,PLAYER766,2024-05-20,8.89,5,Indie,4.02,0,Essential,LOW
ENG-007658,PLAYER766,2024-05-27,6.64,5,Sports,2.41,6,Essential,LOW
ENG-007659,PLAYER766,2024-06-03,5.96,5,Action-RPG,2.40,12,Essential,LOW
ENG-007660,PLAYER766,2024-06-10,6.65,5,Action-RPG,3.58,11,Essential,LOW
ENG-007661,PLAYER767,2024-04-08,4.32,5,Fighting,2.17,3,Essential,LOW
ENG-007662,PLAYER767,2024-04-15,10.40,7,Action-Adventure,3.33,12,Essential,MEDIUM
ENG-007663,PLAYER767,2024-04-22,9.09,7,Fighting,6.68,7,Essential,MEDIUM
ENG-007664,PLAYER767,2024-04-29,12.15,9,Puzzle,7.45,4,Essential,MEDIUM
ENG-007665,PLAYER767,2024-05-06,10.55,8,Sports,2.48,6,Essential,MEDIUM
ENG-007666,PLAYER767,2024-05-13,12.05,12,Action-Adventure,2.66,6,Essential,MEDIUM
ENG-007667,PLAYER767,2024-05-20,6.69,7,Puzzle,2.64,5,Essential,LOW
ENG-007668,PLAYER767,2024-05-27,13.43,15,Puzzle,5.75,9,Essential,MEDIUM
ENG-007669,PLAYER767,2024-06-03,11.68,9,Puzzle,3.11,11,Essential,MEDIUM
ENG-007670,PLAYER767,2024-06-10,4.49,5,Action-RPG,1.93,3,Essential,LOW
ENG-007671,PLAYER768,2024-04-08,8.51,5,Action-RPG,6.42,12,Premium,LOW
ENG-007672,PLAYER768,2024-04-15,7.03,6,Action-Adventure,4.57,7,Premium,LOW
ENG-007673,PLAYER768,2024-04-22,3.73,2,Puzzle,2.31,1,Premium,LOW
ENG-007674,PLAYER768,2024-04-29,7.92,9,FPS,2.29,6,Premium,LOW
ENG-007675,PLAYER768,2024-05-06,7.09,8,Indie,5.37,5,Premium,LOW
ENG-007676,PLAYER768,2024-05-13,5.34,6,Fighting,2.74,11,Premium,LOW
ENG-007677,PLAYER768,2024-05-20,6.77,7,Puzzle,3.99,6,Premium,LOW
ENG-007678,PLAYER768,2024-05-27,6.60,6,Action-Adventure,2.37,5,Premium,LOW
ENG-007679,PLAYER768,2024-06-03,9.51,6,Puzzle,5.73,0,Premium,MEDIUM
ENG-007680,PLAYER768,2024-06-10,4.26,4,Sports,1.61,4,Premium,LOW
ENG-007681,PLAYER769,2024-04-08,13.54,16,Fighting,7.79,5,Extra,MEDIUM
ENG-007682,PLAYER769,2024-04-15,12.37,13,Racing,4.64,1,Extra,MEDIUM
ENG-007683,PLAYER769,2024-04-22,21.00,16,Indie,9.39,4,Extra,HIGH
ENG-007684,PLAYER769,2024-04-29,22.15,18,Fighting,14.68,7,Extra,HIGH
ENG-007685,PLAYER769,2024-05-06,17.26,11,Puzzle,5.23,2,Extra,MEDIUM
ENG-007686,PLAYER769,2024-05-13,20.52,12,Puzzle,13.85,5,Extra,HIGH
ENG-007687,PLAYER769,2024-05-20,18.83,16,Fighting,8.82,8,Extra,HIGH
ENG-007688,PLAYER769,2024-05-27,10.47,13,Puzzle,6.23,1,Extra,MEDIUM
ENG-007689,PLAYER769,2024-06-03,22.75,24,FPS,13.35,10,Extra,HIGH
ENG-007690,PLAYER769,2024-06-10,14.63,16,Fighting,6.04,5,Extra,MEDIUM
ENG-007691,PLAYER770,2024-04-08,5.57,4,Indie,3.30,10,Premium,LOW
ENG-007692,PLAYER770,2024-04-15,10.22,13,Indie,6.52,12,Premium,MEDIUM
ENG-007693,PLAYER770,2024-04-22,11.24,12,Racing,5.99,6,Premium,MEDIUM
ENG-007694,PLAYER770,2024-04-29,9.53,6,Sports,3.10,10,Premium,MEDIUM
ENG-007695,PLAYER770,2024-05-06,9.38,8,Indie,4.39,5,Premium,MEDIUM
ENG-007696,PLAYER770,2024-05-13,5.36,5,Puzzle,1.49,9,Premium,LOW
ENG-007697,PLAYER770,2024-05-20,7.43,5,Sports,4.06,1,Premium,LOW
ENG-007698,PLAYER770,2024-05-27,7.74,5,Action-RPG,2.14,6,Premium,LOW
ENG-007699,PLAYER770,2024-06-03,10.59,8,Action-Adventure,2.19,2,Premium,MEDIUM
ENG-007700,PLAYER770,2024-06-10,8.08,7,Action-RPG,4.27,6,Premium,LOW
ENG-007701,PLAYER771,2024-04-08,4.03,2,Indie,3.05,8,Essential,LOW
ENG-007702,PLAYER771,2024-04-15,6.55,7,Action-Adventure,4.78,12,Essential,LOW
ENG-007703,PLAYER771,2024-04-22,4.15,4,Indie,2.38,9,Essential,LOW
ENG-007704,PLAYER771,2024-04-29,3.73,4,Indie,1.93,0,Essential,LOW
ENG-007705,PLAYER771,2024-05-06,11.88,13,Fighting,2.71,8,Essential,MEDIUM
ENG-007706,PLAYER771,2024-05-13,11.74,12,Racing,4.31,0,Essential,MEDIUM
ENG-007707,PLAYER771,2024-05-20,8.64,10,FPS,3.49,0,Essential,LOW
ENG-007708,PLAYER771,2024-05-27,11.53,14,FPS,6.76,8,Essential,MEDIUM
ENG-007709,PLAYER771,2024-06-03,5.67,3,Action-RPG,3.32,12,Essential,LOW
ENG-007710,PLAYER771,2024-06-10,6.27,7,Indie,3.31,2,Essential,LOW
ENG-007711,PLAYER772,2024-04-08,16.54,13,FPS,13.23,10,Essential,MEDIUM
ENG-007712,PLAYER772,2024-04-15,9.63,11,Indie,3.43,9,Essential,MEDIUM
ENG-007713,PLAYER772,2024-04-22,21.53,26,Racing,12.77,10,Essential,HIGH
ENG-007714,PLAYER772,2024-04-29,16.46,15,Sports,7.39,6,Essential,MEDIUM
ENG-007715,PLAYER772,2024-05-06,12.16,13,Racing,5.14,10,Essential,MEDIUM
ENG-007716,PLAYER772,2024-05-13,15.53,10,Fighting,6.03,12,Essential,MEDIUM
ENG-007717,PLAYER772,2024-05-20,16.31,13,Action-RPG,4.52,9,Essential,MEDIUM
ENG-007718,PLAYER772,2024-05-27,8.70,10,Racing,5.85,4,Essential,LOW
ENG-007719,PLAYER772,2024-06-03,21.00,15,Indie,9.27,11,Essential,HIGH
ENG-007720,PLAYER772,2024-06-10,21.60,23,Racing,16.49,5,Essential,HIGH
ENG-007721,PLAYER773,2024-04-08,8.83,10,Sports,2.05,12,Extra,LOW
ENG-007722,PLAYER773,2024-04-15,9.23,8,Puzzle,5.74,11,Extra,MEDIUM
ENG-007723,PLAYER773,2024-04-22,5.67,4,Puzzle,2.42,10,Extra,LOW
ENG-007724,PLAYER773,2024-04-29,7.77,5,Action-RPG,1.86,7,Extra,LOW
ENG-007725,PLAYER773,2024-05-06,6.61,5,Fighting,2.18,11,Extra,LOW
ENG-007726,PLAYER773,2024-05-13,6.45,6,Fighting,2.66,10,Extra,LOW
ENG-007727,PLAYER773,2024-05-20,5.57,7,Puzzle,3.81,7,Extra,LOW
ENG-007728,PLAYER773,2024-05-27,3.34,3,Racing,1.54,5,Extra,LOW
ENG-007729,PLAYER773,2024-06-03,6.48,8,Sports,1.62,3,Extra,LOW
ENG-007730,PLAYER773,2024-06-10,10.90,8,FPS,5.46,7,Extra,MEDIUM
ENG-007731,PLAYER774,2024-04-08,10.89,12,Racing,6.52,8,Extra,MEDIUM
ENG-007732,PLAYER774,2024-04-15,8.06,6,Racing,2.93,8,Extra,LOW
ENG-007733,PLAYER774,2024-04-22,4.72,3,FPS,2.51,8,Extra,LOW
ENG-007734,PLAYER774,2024-04-29,4.41,3,Racing,1.02,8,Extra,LOW
ENG-007735,PLAYER774,2024-05-06,8.31,9,FPS,6.17,8,Extra,LOW
ENG-007736,PLAYER774,2024-05-13,8.72,7,Sports,1.99,8,Extra,LOW
ENG-007737,PLAYER774,2024-05-20,7.65,4,Racing,2.01,3,Extra,LOW
ENG-007738,PLAYER774,2024-05-27,4.79,4,Action-Adventure,0.97,7,Extra,LOW
ENG-007739,PLAYER774,2024-06-03,5.59,6,Action-Adventure,2.51,2,Extra,LOW
ENG-007740,PLAYER774,2024-06-10,9.70,11,Racing,4.83,9,Extra,MEDIUM
ENG-007741,PLAYER775,2024-04-08,8.49,6,Sports,5.03,5,Essential,LOW
ENG-007742,PLAYER775,2024-04-15,7.44,7,Racing,5.30,12,Essential,LOW
ENG-007743,PLAYER775,2024-04-22,9.13,8,FPS,4.16,2,Essential,MEDIUM
ENG-007744,PLAYER775,2024-04-29,4.31,3,Indie,1.83,12,Essential,LOW
ENG-007745,PLAYER775,2024-05-06,9.46,10,FPS,5.20,6,Essential,MEDIUM
ENG-007746,PLAYER775,2024-05-13,8.83,6,FPS,5.81,4,Essential,LOW
ENG-007747,PLAYER775,2024-05-20,6.53,7,Puzzle,4.40,11,Essential,LOW
ENG-007748,PLAYER775,2024-05-27,6.93,8,Action-Adventure,1.85,9,Essential,LOW
ENG-007749,PLAYER775,2024-06-03,9.54,11,FPS,6.82,10,Essential,MEDIUM
ENG-007750,PLAYER775,2024-06-10,9.54,5,Fighting,5.18,10,Essential,MEDIUM
ENG-007751,PLAYER776,2024-04-08,10.28,6,Puzzle,4.81,2,Essential,MEDIUM
ENG-007752,PLAYER776,2024-04-15,5.59,7,Fighting,3.05,4,Essential,LOW
ENG-007753,PLAYER776,2024-04-22,10.33,10,Sports,5.69,1,Essential,MEDIUM
ENG-007754,PLAYER776,2024-04-29,4.41,4,Sports,3.10,7,Essential,LOW
ENG-007755,PLAYER776,2024-05-06,7.12,5,Racing,1.86,6,Essential,LOW
ENG-007756,PLAYER776,2024-05-13,7.01,6,Indie,3.20,0,Essential,LOW
ENG-007757,PLAYER776,2024-05-20,8.71,10,Fighting,4.51,12,Essential,LOW
ENG-007758,PLAYER776,2024-05-27,10.71,9,FPS,2.29,5,Essential,MEDIUM
ENG-007759,PLAYER776,2024-06-03,4.93,3,Action-Adventure,2.92,5,Essential,LOW
ENG-007760,PLAYER776,2024-06-10,3.97,4,Action-RPG,2.57,8,Essential,LOW
ENG-007761,PLAYER777,2024-04-08,6.55,4,Sports,1.46,12,Extra,LOW
ENG-007762,PLAYER777,2024-04-15,9.11,11,FPS,4.78,5,Extra,MEDIUM
ENG-007763,PLAYER777,2024-04-22,11.17,12,Fighting,5.93,12,Extra,MEDIUM
ENG-007764,PLAYER777,2024-04-29,7.98,6,Indie,6.25,5,Extra,LOW
ENG-007765,PLAYER777,2024-05-06,3.85,3,Sports,2.27,2,Extra,LOW
ENG-007766,PLAYER777,2024-05-13,5.02,5,Action-Adventure,3.43,0,Extra,LOW
ENG-007767,PLAYER777,2024-05-20,7.92,5,Action-RPG,5.36,11,Extra,LOW
ENG-007768,PLAYER777,2024-05-27,10.08,6,Action-Adventure,2.81,2,Extra,MEDIUM
ENG-007769,PLAYER777,2024-06-03,8.45,9,Fighting,3.92,7,Extra,LOW
ENG-007770,PLAYER777,2024-06-10,11.62,7,Sports,6.62,12,Extra,MEDIUM
ENG-007771,PLAYER778,2024-04-08,6.11,5,FPS,3.11,10,Premium,LOW
ENG-007772,PLAYER778,2024-04-15,9.60,12,Indie,2.18,3,Premium,MEDIUM
ENG-007773,PLAYER778,2024-04-22,11.30,8,Action-Adventure,2.63,10,Premium,MEDIUM
ENG-007774,PLAYER778,2024-04-29,11.57,8,FPS,3.67,8,Premium,MEDIUM
ENG-007775,PLAYER778,2024-05-06,10.62,7,Action-Adventure,4.05,0,Premium,MEDIUM
ENG-007776,PLAYER778,2024-05-13,4.35,5,Action-Adventure,1.93,11,Premium,LOW
ENG-007777,PLAYER778,2024-05-20,5.42,4,Indie,2.19,9,Premium,LOW
ENG-007778,PLAYER778,2024-05-27,11.60,9,Indie,6.43,6,Premium,MEDIUM
ENG-007779,PLAYER778,2024-06-03,6.69,5,FPS,3.56,11,Premium,LOW
ENG-007780,PLAYER778,2024-06-10,5.96,5,Action-Adventure,3.23,10,Premium,LOW
ENG-007781,PLAYER779,2024-04-08,7.85,5,Action-Adventure,1.60,5,Extra,LOW
ENG-007782,PLAYER779,2024-04-15,5.11,6,Action-Adventure,1.12,3,Extra,LOW
ENG-007783,PLAYER779,2024-04-22,3.71,4,Sports,2.19,4,Extra,LOW
ENG-007784,PLAYER779,2024-04-29,6.76,7,Action-RPG,1.85,0,Extra,LOW
ENG-007785,PLAYER779,2024-05-06,11.12,7,Sports,2.81,3,Extra,MEDIUM
ENG-007786,PLAYER779,2024-05-13,4.84,4,Action-Adventure,2.28,9,Extra,LOW
ENG-007787,PLAYER779,2024-05-20,4.85,2,FPS,3.03,12,Extra,LOW
ENG-007788,PLAYER779,2024-05-27,9.68,11,Fighting,4.51,5,Extra,MEDIUM
ENG-007789,PLAYER779,2024-06-03,4.36,4,Racing,3.14,2,Extra,LOW
ENG-007790,PLAYER779,2024-06-10,5.64,7,FPS,4.11,11,Extra,LOW
ENG-007791,PLAYER780,2024-04-08,9.07,7,Racing,4.40,5,Extra,MEDIUM
ENG-007792,PLAYER780,2024-04-15,5.16,4,Indie,1.47,3,Extra,LOW
ENG-007793,PLAYER780,2024-04-22,8.40,5,Puzzle,2.66,4,Extra,LOW
ENG-007794,PLAYER780,2024-04-29,5.85,5,Action-RPG,3.64,7,Extra,LOW
ENG-007795,PLAYER780,2024-05-06,8.01,9,Action-RPG,5.59,0,Extra,LOW
ENG-007796,PLAYER780,2024-05-13,7.62,6,Action-Adventure,3.74,11,Extra,LOW
ENG-007797,PLAYER780,2024-05-20,2.06,2,Racing,0.59,6,Extra,LOW
ENG-007798,PLAYER780,2024-05-27,5.77,3,Puzzle,3.54,9,Extra,LOW
ENG-007799,PLAYER780,2024-06-03,9.30,8,Action-Adventure,3.88,7,Extra,MEDIUM
ENG-007800,PLAYER780,2024-06-10,8.43,6,FPS,4.51,12,Extra,LOW
ENG-007801,PLAYER781,2024-04-08,3.60,2,Sports,2.50,10,Essential,LOW
ENG-007802,PLAYER781,2024-04-15,4.63,3,Action-Adventure,2.72,12,Essential,LOW
ENG-007803,PLAYER781,2024-04-22,5.06,4,Racing,2.02,11,Essential,LOW
ENG-007804,PLAYER781,2024-04-29,11.49,10,Sports,3.28,7,Essential,MEDIUM
ENG-007805,PLAYER781,2024-05-06,5.32,3,FPS,2.22,10,Essential,LOW
ENG-007806,PLAYER781,2024-05-13,7.85,5,Action-Adventure,5.76,3,Essential,LOW
ENG-007807,PLAYER781,2024-05-20,10.04,6,Action-RPG,4.13,3,Essential,MEDIUM
ENG-007808,PLAYER781,2024-05-27,8.81,11,Indie,6.13,4,Essential,LOW
ENG-007809,PLAYER781,2024-06-03,4.94,5,Fighting,3.78,12,Essential,LOW
ENG-007810,PLAYER781,2024-06-10,4.27,5,Racing,2.56,4,Essential,LOW
ENG-007811,PLAYER782,2024-04-08,10.10,9,Racing,2.16,5,Extra,MEDIUM
ENG-007812,PLAYER782,2024-04-15,14.51,9,Action-RPG,8.98,9,Extra,MEDIUM
ENG-007813,PLAYER782,2024-04-22,13.57,8,Racing,4.77,1,Extra,MEDIUM
ENG-007814,PLAYER782,2024-04-29,22.89,16,Fighting,11.10,7,Extra,HIGH
ENG-007815,PLAYER782,2024-05-06,10.99,9,Fighting,8.28,8,Extra,MEDIUM
ENG-007816,PLAYER782,2024-05-13,19.79,15,Racing,13.96,7,Extra,HIGH
ENG-007817,PLAYER782,2024-05-20,16.46,15,Puzzle,7.93,6,Extra,MEDIUM
ENG-007818,PLAYER782,2024-05-27,10.44,9,Sports,2.40,1,Extra,MEDIUM
