notification_id,player_id,sent_at,channel,campaign_name,notification_type,opened,clicked,suppressed,suppression_reason
NOTIF-002577,PLAYER393,2024-05-25T16:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002578,PLAYER942,2024-05-31T06:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002579,PLAYER609,2024-04-28T01:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002580,PLAYER644,2024-05-17T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002581,PLAYER759,2024-06-01T10:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002582,PLAYER102,2024-05-13T04:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002583,PLAYER283,2024-06-04T01:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,true,RECENTLY_NOTIFIED
NOTIF-002584,PLAYER030,2024-05-14T06:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002585,PLAYER767,2024-05-03T00:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002586,PLAYER362,2024-05-08T22:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002587,PLAYER858,2024-05-22T21:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002588,PLAYER877,2024-05-28T19:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002589,PLAYER510,2024-06-05T21:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002590,PLAYER991,2024-05-22T03:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002591,PLAYER390,2024-04-27T23:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002592,PLAYER906,2024-05-21T20:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002593,PLAYER100,2024-04-20T17:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002594,PLAYER520,2024-05-31T16:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002595,PLAYER968,2024-05-07T01:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002596,PLAYER394,2024-04-29T12:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,true,RECENTLY_NOTIFIED
NOTIF-002597,PLAYER119,2024-05-17T14:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002598,PLAYER941,2024-05-15T12:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002599,PLAYER735,2024-04-18T01:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002600,PLAYER924,2024-05-27T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002601,PLAYER828,2024-06-08T07:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002602,PLAYER334,2024-05-28T11:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002603,PLAYER976,2024-05-18T14:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002604,PLAYER277,2024-06-02T21:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002605,PLAYER881,2024-06-05T23:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002606,PLAYER785,2024-04-29T22:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002607,PLAYER372,2024-04-21T14:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002608,PLAYER577,2024-06-03T00:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-002609,PLAYER892,2024-06-09T20:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002610,PLAYER676,2024-04-09T19:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002611,PLAYER901,2024-05-02T10:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002612,PLAYER601,2024-05-29T08:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002613,PLAYER045,2024-04-21T06:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002614,PLAYER312,2024-04-23T08:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002615,PLAYER074,2024-05-20T19:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002616,PLAYER399,2024-05-08T05:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002617,PLAYER171,2024-05-15T16:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002618,PLAYER471,2024-06-03T15:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002619,PLAYER151,2024-05-20T16:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002620,PLAYER319,2024-04-28T17:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002621,PLAYER920,2024-04-21T20:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002622,PLAYER065,2024-05-05T18:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002623,PLAYER872,2024-04-09T18:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002624,PLAYER936,2024-05-07T07:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002625,PLAYER989,2024-05-05T08:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002626,PLAYER014,2024-05-29T02:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002627,PLAYER727,2024-04-25T16:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002628,PLAYER349,2024-05-18T23:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002629,PLAYER880,2024-04-26T19:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002630,PLAYER178,2024-04-11T02:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002631,PLAYER076,2024-05-05T04:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002632,PLAYER925,2024-05-03T17:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002633,PLAYER057,2024-05-13T14:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002634,PLAYER394,2024-06-06T23:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,true,RECENTLY_NOTIFIED
NOTIF-002635,PLAYER432,2024-06-08T04:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,true,RECENTLY_NOTIFIED
NOTIF-002636,PLAYER360,2024-06-02T21:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002637,PLAYER075,2024-05-20T06:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002638,PLAYER660,2024-04-15T19:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002639,PLAYER684,2024-05-03T22:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002640,PLAYER295,2024-04-25T14:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002641,PLAYER417,2024-05-02T14:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002642,PLAYER479,2024-04-18T18:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002643,PLAYER005,2024-04-18T23:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002644,PLAYER404,2024-04-30T14:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002645,PLAYER300,2024-05-11T22:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002646,PLAYER532,2024-04-12T02:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002647,PLAYER318,2024-05-29T20:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002648,PLAYER742,2024-05-29T14:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002649,PLAYER566,2024-04-21T11:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002650,PLAYER627,2024-05-29T02:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002651,PLAYER003,2024-04-16T23:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002652,PLAYER279,2024-04-25T03:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002653,PLAYER164,2024-05-12T09:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002654,PLAYER1000,2024-04-24T08:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002655,PLAYER645,2024-04-12T03:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002656,PLAYER718,2024-05-02T07:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002657,PLAYER295,2024-04-08T23:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002658,PLAYER180,2024-04-29T16:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002659,PLAYER494,2024-06-09T00:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002660,PLAYER369,2024-05-13T19:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-002661,PLAYER638,2024-05-24T03:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002662,PLAYER563,2024-05-15T12:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002663,PLAYER303,2024-04-14T02:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002664,PLAYER978,2024-04-19T01:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002665,PLAYER576,2024-04-26T13:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,true,RECENTLY_NOTIFIED
NOTIF-002666,PLAYER537,2024-05-17T12:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002667,PLAYER506,2024-06-03T11:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002668,PLAYER610,2024-05-28T06:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002669,PLAYER024,2024-04-25T00:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002670,PLAYER231,2024-04-27T05:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-002671,PLAYER524,2024-05-05T11:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002672,PLAYER213,2024-04-21T15:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002673,PLAYER611,2024-05-23T00:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002674,PLAYER898,2024-05-26T21:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002675,PLAYER429,2024-04-10T12:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002676,PLAYER675,2024-05-25T09:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002677,PLAYER114,2024-04-19T04:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002678,PLAYER552,2024-05-21T04:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002679,PLAYER847,2024-04-20T23:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002680,PLAYER395,2024-05-18T13:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002681,PLAYER954,2024-06-08T01:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002682,PLAYER865,2024-04-08T19:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002683,PLAYER334,2024-05-04T07:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002684,PLAYER885,2024-05-18T09:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002685,PLAYER272,2024-05-31T01:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002686,PLAYER922,2024-05-30T20:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002687,PLAYER622,2024-06-02T21:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002688,PLAYER971,2024-04-22T08:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002689,PLAYER612,2024-04-15T10:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002690,PLAYER649,2024-05-26T02:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002691,PLAYER860,2024-04-28T04:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002692,PLAYER651,2024-05-16T21:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002693,PLAYER300,2024-04-10T20:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002694,PLAYER786,2024-05-17T14:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002695,PLAYER260,2024-05-06T18:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002696,PLAYER125,2024-06-03T05:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002697,PLAYER001,2024-04-30T07:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002698,PLAYER474,2024-05-20T07:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002699,PLAYER529,2024-04-22T19:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002700,PLAYER909,2024-05-15T14:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002701,PLAYER910,2024-05-26T07:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002702,PLAYER093,2024-06-04T07:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002703,PLAYER726,2024-06-06T12:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002704,PLAYER149,2024-05-03T10:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002705,PLAYER155,2024-06-05T10:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002706,PLAYER459,2024-04-11T05:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002707,PLAYER386,2024-06-07T12:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002708,PLAYER462,2024-04-30T02:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002709,PLAYER411,2024-04-29T01:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002710,PLAYER875,2024-04-08T10:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002711,PLAYER170,2024-05-21T21:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002712,PLAYER744,2024-06-08T17:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002713,PLAYER961,2024-05-07T19:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002714,PLAYER922,2024-05-21T05:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002715,PLAYER889,2024-05-29T15:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,true,RECENTLY_NOTIFIED
NOTIF-002716,PLAYER281,2024-06-07T09:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002717,PLAYER842,2024-04-15T08:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002718,PLAYER645,2024-04-21T09:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002719,PLAYER076,2024-05-13T03:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002720,PLAYER037,2024-06-01T13:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002721,PLAYER332,2024-04-30T23:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002722,PLAYER303,2024-04-08T12:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002723,PLAYER660,2024-05-14T15:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002724,PLAYER143,2024-06-03T00:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002725,PLAYER301,2024-05-18T05:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002726,PLAYER254,2024-05-09T11:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002727,PLAYER109,2024-05-02T21:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002728,PLAYER712,2024-04-19T08:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002729,PLAYER913,2024-04-12T05:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002730,PLAYER156,2024-04-21T09:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-002731,PLAYER306,2024-05-09T15:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002732,PLAYER402,2024-05-21T18:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-002733,PLAYER528,2024-05-03T18:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002734,PLAYER448,2024-04-21T11:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002735,PLAYER500,2024-05-31T10:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002736,PLAYER801,2024-05-25T00:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002737,PLAYER792,2024-06-10T09:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002738,PLAYER332,2024-05-31T16:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002739,PLAYER912,2024-05-11T21:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002740,PLAYER727,2024-05-02T04:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002741,PLAYER454,2024-05-12T07:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-002742,PLAYER893,2024-06-10T08:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002743,PLAYER508,2024-05-22T23:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-002744,PLAYER182,2024-06-01T18:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002745,PLAYER104,2024-05-11T15:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002746,PLAYER973,2024-06-02T02:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002747,PLAYER791,2024-04-23T15:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-002748,PLAYER433,2024-04-11T17:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002749,PLAYER696,2024-06-05T15:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002750,PLAYER022,2024-06-02T11:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002751,PLAYER431,2024-06-04T12:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002752,PLAYER467,2024-04-13T23:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-002753,PLAYER118,2024-06-01T12:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002754,PLAYER223,2024-04-23T06:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002755,PLAYER430,2024-04-19T10:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002756,PLAYER607,2024-05-13T22:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002757,PLAYER099,2024-05-02T00:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002758,PLAYER325,2024-04-19T16:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002759,PLAYER114,2024-05-29T19:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-002760,PLAYER082,2024-04-27T06:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002761,PLAYER457,2024-05-27T15:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002762,PLAYER821,2024-04-21T15:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-002763,PLAYER209,2024-04-29T21:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002764,PLAYER454,2024-05-29T05:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-002765,PLAYER489,2024-05-26T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-002766,PLAYER821,2024-05-20T23:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-002767,PLAYER421,2024-05-12T03:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-002768,PLAYER065,2024-05-31T22:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-002769,PLAYER737,2024-04-28T21:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-002770,PLAYER892,2024-04-29T23:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-002771,PLAYER776,2024-04-26T11:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-002772,PLAYER794,2024-05-13T06:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
