affinity_id,player_id,product_code,product_category,affinity_score,affinity_reason,last_interaction_date
AFF-003286,PLAYER179,DS-LIMITED,Controller,0.69,SESSION_PATTERN,2024-05-22
AFF-003287,PLAYER046,DS-EDGE,Controller,0.15,WISHLIST_ACTIVITY,2024-05-28
AFF-003288,PLAYER607,DS-LIMITED,Controller,0.11,WISHLIST_ACTIVITY,2024-05-13
AFF-003289,PLAYER997,DS-EDGE,Controller,0.65,RECENT_STORE_VIEWS,2024-06-10
AFF-003290,PLAYER011,DS-LIMITED,Controller,0.55,SESSION_PATTERN,2024-05-26
AFF-003291,PLAYER850,DS-EDGE-MODULE,Controller,0.20,WISHLIST_ACTIVITY,2024-05-25
AFF-003292,PLAYER596,DS-EDGE,Controller-Premium,0.85,RECENT_STORE_VIEWS,2024-04-28
AFF-003293,PLAYER873,DS-EDGE,Controller,0.65,WISHLIST_ACTIVITY,2024-06-04
AFF-003294,PLAYER343,DS-STANDARD,Controller-Standard,0.76,WISHLIST_ACTIVITY,2024-04-18
AFF-003295,PLAYER378,DS-LIMITED,Controller,0.15,SESSION_PATTERN,2024-05-21
AFF-003296,PLAYER263,DS-STANDARD,Controller-Standard,0.42,WISHLIST_ACTIVITY,2024-05-30
AFF-003297,PLAYER197,DS-EDGE,Controller,0.49,SESSION_PATTERN,2024-05-21
AFF-003298,PLAYER318,DS-EDGE,Controller,0.80,WISHLIST_ACTIVITY,2024-05-25
AFF-003299,PLAYER629,DS-LIMITED,Controller,0.17,RECENT_STORE_VIEWS,2024-04-09
AFF-003300,PLAYER287,DS-STANDARD,Controller-Standard,0.76,RECENT_STORE_VIEWS,2024-04-30
AFF-003301,PLAYER213,DS-EDGE-MODULE,Controller,0.47,PAST_PURCHASES,2024-04-29
AFF-003302,PLAYER075,DS-EDGE-MODULE,Controller,0.65,WISHLIST_ACTIVITY,2024-05-21
AFF-003303,PLAYER225,DS-EDGE,Controller,0.75,RECENT_STORE_VIEWS,2024-04-21
AFF-003304,PLAYER784,DS-LIMITED,Controller,0.15,SESSION_PATTERN,2024-05-09
AFF-003305,PLAYER206,DS-STANDARD,Controller-Standard,0.33,SESSION_PATTERN,2024-05-31
AFF-003306,PLAYER951,DS-STANDARD,Controller-Standard,0.71,PAST_PURCHASES,2024-04-20
AFF-003307,PLAYER645,DS-EDGE,Controller-Premium,0.77,SESSION_PATTERN,2024-05-05
AFF-003308,PLAYER651,DS-EDGE-MODULE,Controller,0.96,PAST_PURCHASES,2024-05-15
AFF-003309,PLAYER703,DS-LIMITED,Controller,0.86,RECENT_STORE_VIEWS,2024-04-12
AFF-003310,PLAYER265,DS-STANDARD,Controller-Standard,0.58,SESSION_PATTERN,2024-05-19
AFF-003311,PLAYER677,DS-EDGE-MODULE,Controller,0.40,RECENT_STORE_VIEWS,2024-05-26
AFF-003312,PLAYER106,DS-EDGE,Controller,0.55,PAST_PURCHASES,2024-05-26
AFF-003313,PLAYER053,DS-STANDARD,Controller-Standard,0.43,SESSION_PATTERN,2024-05-10
AFF-003314,PLAYER816,DS-LIMITED,Controller,0.12,PAST_PURCHASES,2024-06-02
AFF-003315,PLAYER631,DS-EDGE-MODULE,Controller,0.60,SESSION_PATTERN,2024-04-21
AFF-003316,PLAYER686,DS-EDGE-MODULE,Controller,0.64,WISHLIST_ACTIVITY,2024-06-07
AFF-003317,PLAYER082,DS-STANDARD,Controller-Standard,0.56,SESSION_PATTERN,2024-06-04
AFF-003318,PLAYER523,DS-EDGE,Controller,0.69,WISHLIST_ACTIVITY,2024-05-27
AFF-003319,PLAYER458,DS-STANDARD,Controller-Standard,0.90,WISHLIST_ACTIVITY,2024-05-30
AFF-003320,PLAYER279,DS-LIMITED,Controller-Premium,0.94,WISHLIST_ACTIVITY,2024-04-25
AFF-003321,PLAYER549,DS-EDGE,Controller,0.51,RECENT_STORE_VIEWS,2024-05-10
AFF-003322,PLAYER445,DS-EDGE-MODULE,Controller,0.55,RECENT_STORE_VIEWS,2024-04-24
AFF-003323,PLAYER685,DS-EDGE,Controller,0.79,PAST_PURCHASES,2024-05-20
AFF-003324,PLAYER371,DS-STANDARD,Controller-Standard,0.74,SESSION_PATTERN,2024-04-25
AFF-003325,PLAYER843,DS-STANDARD,Controller-Standard,0.68,WISHLIST_ACTIVITY,2024-05-27
AFF-003326,PLAYER940,DS-STANDARD,Controller-Standard,0.70,RECENT_STORE_VIEWS,2024-05-22
AFF-003327,PLAYER434,DS-LIMITED,Controller,0.71,WISHLIST_ACTIVITY,2024-04-21
AFF-003328,PLAYER245,DS-EDGE,Controller,0.38,WISHLIST_ACTIVITY,2024-06-03
AFF-003329,PLAYER817,DS-LIMITED,Controller,0.68,RECENT_STORE_VIEWS,2024-05-09
AFF-003330,PLAYER580,DS-EDGE-MODULE,Controller-Module,0.77,SESSION_PATTERN,2024-05-20
AFF-003331,PLAYER523,DS-EDGE,Controller,0.50,PAST_PURCHASES,2024-05-03
AFF-003332,PLAYER659,DS-LIMITED,Controller,0.51,PAST_PURCHASES,2024-04-15
AFF-003333,PLAYER091,DS-STANDARD,Controller-Standard,0.71,WISHLIST_ACTIVITY,2024-04-26
AFF-003334,PLAYER657,DS-STANDARD,Controller-Standard,0.31,PAST_PURCHASES,2024-05-29
AFF-003335,PLAYER324,DS-STANDARD,Controller-Standard,0.37,RECENT_STORE_VIEWS,2024-05-17
AFF-003336,PLAYER807,DS-LIMITED,Controller,0.94,SESSION_PATTERN,2024-05-29
AFF-003337,PLAYER512,DS-EDGE-MODULE,Controller,0.44,WISHLIST_ACTIVITY,2024-05-03
AFF-003338,PLAYER598,DS-EDGE-MODULE,Controller,0.67,WISHLIST_ACTIVITY,2024-04-22
AFF-003339,PLAYER334,DS-LIMITED,Controller,0.39,RECENT_STORE_VIEWS,2024-06-08
AFF-003340,PLAYER353,DS-STANDARD,Controller-Standard,0.81,PAST_PURCHASES,2024-05-29
AFF-003341,PLAYER469,DS-STANDARD,Controller-Standard,0.69,SESSION_PATTERN,2024-04-15
AFF-003342,PLAYER197,DS-LIMITED,Controller,0.21,SESSION_PATTERN,2024-05-20
AFF-003343,PLAYER010,DS-EDGE-MODULE,Controller,0.34,PAST_PURCHASES,2024-05-08
AFF-003344,PLAYER173,DS-STANDARD,Controller-Standard,0.24,SESSION_PATTERN,2024-05-24
AFF-003345,PLAYER538,DS-LIMITED,Controller,0.24,WISHLIST_ACTIVITY,2024-05-09
AFF-003346,PLAYER667,DS-EDGE-MODULE,Controller,0.76,RECENT_STORE_VIEWS,2024-06-04
AFF-003347,PLAYER290,DS-LIMITED,Controller-Premium,0.70,WISHLIST_ACTIVITY,2024-05-29
AFF-003348,PLAYER245,DS-LIMITED,Controller,0.29,PAST_PURCHASES,2024-05-21
AFF-003349,PLAYER557,DS-EDGE-MODULE,Controller,0.25,WISHLIST_ACTIVITY,2024-05-01
AFF-003350,PLAYER921,DS-LIMITED,Controller-Premium,0.74,SESSION_PATTERN,2024-06-01
AFF-003351,PLAYER159,DS-LIMITED,Controller,0.69,RECENT_STORE_VIEWS,2024-04-24
AFF-003352,PLAYER966,DS-LIMITED,Controller,0.36,RECENT_STORE_VIEWS,2024-04-20
AFF-003353,PLAYER257,DS-EDGE-MODULE,Controller-Module,0.66,WISHLIST_ACTIVITY,2024-04-28
AFF-003354,PLAYER550,DS-EDGE-MODULE,Controller,0.64,PAST_PURCHASES,2024-05-24
AFF-003355,PLAYER667,DS-LIMITED,Controller,0.42,WISHLIST_ACTIVITY,2024-05-27
AFF-003356,PLAYER885,DS-EDGE-MODULE,Controller,0.34,RECENT_STORE_VIEWS,2024-05-30
AFF-003357,PLAYER132,DS-STANDARD,Controller-Standard,0.66,RECENT_STORE_VIEWS,2024-05-02
AFF-003358,PLAYER505,DS-EDGE,Controller-Premium,0.76,WISHLIST_ACTIVITY,2024-05-04
AFF-003359,PLAYER805,DS-LIMITED,Controller,0.65,PAST_PURCHASES,2024-05-23
AFF-003360,PLAYER456,DS-EDGE-MODULE,Controller,0.52,RECENT_STORE_VIEWS,2024-05-10
AFF-003361,PLAYER118,DS-STANDARD,Controller-Standard,0.65,WISHLIST_ACTIVITY,2024-04-29
AFF-003362,PLAYER099,DS-STANDARD,Controller-Standard,0.75,PAST_PURCHASES,2024-04-22
AFF-003363,PLAYER715,DS-EDGE,Controller,0.20,RECENT_STORE_VIEWS,2024-04-25
AFF-003364,PLAYER194,DS-LIMITED,Controller,0.66,RECENT_STORE_VIEWS,2024-04-08
AFF-003365,PLAYER609,DS-LIMITED,Controller,0.77,PAST_PURCHASES,2024-04-14
AFF-003366,PLAYER315,DS-EDGE-MODULE,Controller,0.33,RECENT_STORE_VIEWS,2024-04-29
AFF-003367,PLAYER385,DS-LIMITED,Controller,0.59,SESSION_PATTERN,2024-06-05
AFF-003368,PLAYER274,DS-LIMITED,Controller,0.24,RECENT_STORE_VIEWS,2024-05-29
AFF-003369,PLAYER166,DS-EDGE-MODULE,Controller,0.57,SESSION_PATTERN,2024-05-03
AFF-003370,PLAYER602,DS-EDGE,Controller,0.65,RECENT_STORE_VIEWS,2024-04-25
AFF-003371,PLAYER838,DS-STANDARD,Controller-Standard,0.38,PAST_PURCHASES,2024-04-30
AFF-003372,PLAYER584,DS-EDGE,Controller,0.50,RECENT_STORE_VIEWS,2024-05-28
AFF-003373,PLAYER603,DS-LIMITED,Controller,0.24,WISHLIST_ACTIVITY,2024-05-20
AFF-003374,PLAYER797,DS-EDGE-MODULE,Controller,0.72,RECENT_STORE_VIEWS,2024-05-23
AFF-003375,PLAYER404,DS-STANDARD,Controller-Standard,0.72,SESSION_PATTERN,2024-04-18
AFF-003376,PLAYER176,DS-EDGE,Controller,0.86,RECENT_STORE_VIEWS,2024-05-24
AFF-003377,PLAYER529,DS-EDGE-MODULE,Controller-Module,0.94,SESSION_PATTERN,2024-06-10
AFF-003378,PLAYER989,DS-EDGE-MODULE,Controller,0.42,RECENT_STORE_VIEWS,2024-04-09
AFF-003379,PLAYER205,DS-LIMITED,Controller,0.69,PAST_PURCHASES,2024-06-08
AFF-003380,PLAYER974,DS-LIMITED,Controller,0.35,SESSION_PATTERN,2024-05-10
AFF-003381,PLAYER314,DS-LIMITED,Controller,0.46,WISHLIST_ACTIVITY,2024-05-25
AFF-003382,PLAYER680,DS-EDGE,Controller,0.66,RECENT_STORE_VIEWS,2024-05-14
AFF-003383,PLAYER387,DS-EDGE-MODULE,Controller-Module,0.82,SESSION_PATTERN,2024-04-11
AFF-003384,PLAYER798,DS-LIMITED,Controller,0.27,WISHLIST_ACTIVITY,2024-05-19
AFF-003385,PLAYER658,DS-LIMITED,Controller,0.13,PAST_PURCHASES,2024-04-30
AFF-003386,PLAYER293,DS-EDGE-MODULE,Controller,0.88,SESSION_PATTERN,2024-05-13
AFF-003387,PLAYER857,DS-LIMITED,Controller,0.72,WISHLIST_ACTIVITY,2024-06-09
AFF-003388,PLAYER463,DS-EDGE,Controller,0.10,RECENT_STORE_VIEWS,2024-04-08
AFF-003389,PLAYER922,DS-EDGE,Controller,0.48,RECENT_STORE_VIEWS,2024-05-13
AFF-003390,PLAYER446,DS-EDGE,Controller,0.74,SESSION_PATTERN,2024-05-17
AFF-003391,PLAYER485,DS-EDGE-MODULE,Controller,0.66,SESSION_PATTERN,2024-05-26
AFF-003392,PLAYER379,DS-LIMITED,Controller,0.69,SESSION_PATTERN,2024-05-15
AFF-003393,PLAYER203,DS-STANDARD,Controller-Standard,0.10,WISHLIST_ACTIVITY,2024-05-09
AFF-003394,PLAYER016,DS-STANDARD,Controller-Standard,0.77,RECENT_STORE_VIEWS,2024-05-07
AFF-003395,PLAYER121,DS-EDGE,Controller,0.29,RECENT_STORE_VIEWS,2024-05-19
AFF-003396,PLAYER524,DS-LIMITED,Controller,0.74,RECENT_STORE_VIEWS,2024-06-01
AFF-003397,PLAYER970,DS-LIMITED,Controller,0.75,SESSION_PATTERN,2024-06-06
AFF-003398,PLAYER183,DS-LIMITED,Controller,0.38,WISHLIST_ACTIVITY,2024-04-19
AFF-003399,PLAYER946,DS-EDGE-MODULE,Controller-Module,0.90,RECENT_STORE_VIEWS,2024-05-19
AFF-003400,PLAYER966,DS-EDGE-MODULE,Controller,0.55,WISHLIST_ACTIVITY,2024-05-03
AFF-003401,PLAYER346,DS-LIMITED,Controller,0.72,RECENT_STORE_VIEWS,2024-05-21
AFF-003402,PLAYER223,DS-EDGE,Controller,0.96,RECENT_STORE_VIEWS,2024-04-23
AFF-003403,PLAYER851,DS-EDGE-MODULE,Controller,0.97,PAST_PURCHASES,2024-04-27
AFF-003404,PLAYER903,DS-STANDARD,Controller-Standard,0.10,SESSION_PATTERN,2024-06-05
AFF-003405,PLAYER021,DS-EDGE-MODULE,Controller,0.70,WISHLIST_ACTIVITY,2024-04-25
AFF-003406,PLAYER627,DS-STANDARD,Controller-Standard,0.77,RECENT_STORE_VIEWS,2024-05-25
AFF-003407,PLAYER162,DS-EDGE-MODULE,Controller-Module,0.74,WISHLIST_ACTIVITY,2024-05-10
AFF-003408,PLAYER831,DS-EDGE,Controller,0.97,SESSION_PATTERN,2024-06-08
AFF-003409,PLAYER867,DS-EDGE,Controller,0.79,SESSION_PATTERN,2024-05-24
AFF-003410,PLAYER550,DS-STANDARD,Controller-Standard,0.37,WISHLIST_ACTIVITY,2024-05-14
AFF-003411,PLAYER720,DS-EDGE-MODULE,Controller,0.29,RECENT_STORE_VIEWS,2024-05-02
AFF-003412,PLAYER227,DS-STANDARD,Controller-Standard,0.26,WISHLIST_ACTIVITY,2024-05-13
AFF-003413,PLAYER653,DS-EDGE,Controller,0.95,RECENT_STORE_VIEWS,2024-05-25
AFF-003414,PLAYER713,DS-EDGE-MODULE,Controller-Module,0.82,RECENT_STORE_VIEWS,2024-04-28
AFF-003415,PLAYER082,DS-LIMITED,Controller,0.51,RECENT_STORE_VIEWS,2024-04-18
AFF-003416,PLAYER933,DS-LIMITED,Controller,0.68,PAST_PURCHASES,2024-04-14
AFF-003417,PLAYER074,DS-EDGE-MODULE,Controller-Module,0.88,SESSION_PATTERN,2024-06-02
AFF-003418,PLAYER098,DS-LIMITED,Controller-Premium,0.70,PAST_PURCHASES,2024-05-20
AFF-003419,PLAYER400,DS-LIMITED,Controller,0.56,SESSION_PATTERN,2024-05-15
AFF-003420,PLAYER391,DS-LIMITED,Controller,0.49,RECENT_STORE_VIEWS,2024-05-09
AFF-003421,PLAYER519,DS-LIMITED,Controller,0.23,WISHLIST_ACTIVITY,2024-04-18
AFF-003422,PLAYER734,DS-EDGE-MODULE,Controller,0.83,WISHLIST_ACTIVITY,2024-06-07
AFF-003423,PLAYER538,DS-LIMITED,Controller,0.25,PAST_PURCHASES,2024-05-15
AFF-003424,PLAYER994,DS-STANDARD,Controller-Standard,0.50,RECENT_STORE_VIEWS,2024-04-30
AFF-003425,PLAYER906,DS-LIMITED,Controller,0.17,PAST_PURCHASES,2024-05-26
AFF-003426,PLAYER612,DS-EDGE-MODULE,Controller,0.75,SESSION_PATTERN,2024-04-16
AFF-003427,PLAYER611,DS-LIMITED,Controller,0.79,RECENT_STORE_VIEWS,2024-06-04
AFF-003428,PLAYER676,DS-STANDARD,Controller-Standard,0.48,SESSION_PATTERN,2024-05-13
AFF-003429,PLAYER602,DS-EDGE-MODULE,Controller,0.83,RECENT_STORE_VIEWS,2024-06-07
AFF-003430,PLAYER624,DS-EDGE,Controller,0.77,PAST_PURCHASES,2024-04-29
AFF-003431,PLAYER994,DS-EDGE,Controller,0.38,RECENT_STORE_VIEWS,2024-06-01
AFF-003432,PLAYER543,DS-EDGE,Controller,0.42,WISHLIST_ACTIVITY,2024-04-30
AFF-003433,PLAYER213,DS-EDGE-MODULE,Controller,0.49,RECENT_STORE_VIEWS,2024-05-25
AFF-003434,PLAYER040,DS-EDGE-MODULE,Controller,0.49,RECENT_STORE_VIEWS,2024-05-22
AFF-003435,PLAYER541,DS-LIMITED,Controller,0.13,PAST_PURCHASES,2024-04-18
AFF-003436,PLAYER561,DS-EDGE-MODULE,Controller,0.44,RECENT_STORE_VIEWS,2024-04-17
AFF-003437,PLAYER897,DS-EDGE-MODULE,Controller-Module,0.78,PAST_PURCHASES,2024-05-05
AFF-003438,PLAYER097,DS-EDGE-MODULE,Controller,0.73,RECENT_STORE_VIEWS,2024-04-16
AFF-003439,PLAYER359,DS-LIMITED,Controller,0.81,SESSION_PATTERN,2024-05-07
AFF-003440,PLAYER621,DS-STANDARD,Controller-Standard,0.14,WISHLIST_ACTIVITY,2024-05-02
AFF-003441,PLAYER553,DS-EDGE-MODULE,Controller,0.38,RECENT_STORE_VIEWS,2024-05-23
AFF-003442,PLAYER109,DS-EDGE-MODULE,Controller,0.22,SESSION_PATTERN,2024-05-30
AFF-003443,PLAYER526,DS-STANDARD,Controller-Standard,0.21,RECENT_STORE_VIEWS,2024-06-01
AFF-003444,PLAYER024,DS-STANDARD,Controller-Standard,0.36,PAST_PURCHASES,2024-05-20
AFF-003445,PLAYER262,DS-EDGE-MODULE,Controller,0.92,WISHLIST_ACTIVITY,2024-05-12
AFF-003446,PLAYER543,DS-EDGE-MODULE,Controller,0.35,PAST_PURCHASES,2024-05-11
AFF-003447,PLAYER436,DS-EDGE-MODULE,Controller,0.58,RECENT_STORE_VIEWS,2024-06-01
AFF-003448,PLAYER893,DS-EDGE-MODULE,Controller,0.91,SESSION_PATTERN,2024-06-09
AFF-003449,PLAYER806,DS-STANDARD,Controller-Standard,0.30,SESSION_PATTERN,2024-05-13
AFF-003450,PLAYER313,DS-LIMITED,Controller,0.71,SESSION_PATTERN,2024-04-29
AFF-003451,PLAYER071,DS-EDGE-MODULE,Controller,0.16,PAST_PURCHASES,2024-05-31
AFF-003452,PLAYER137,DS-LIMITED,Controller,0.15,PAST_PURCHASES,2024-05-11
AFF-003453,PLAYER383,DS-EDGE-MODULE,Controller,0.89,RECENT_STORE_VIEWS,2024-06-07
AFF-003454,PLAYER273,DS-STANDARD,Controller-Standard,0.25,PAST_PURCHASES,2024-04-09
AFF-003455,PLAYER207,DS-EDGE-MODULE,Controller,0.79,RECENT_STORE_VIEWS,2024-05-19
AFF-003456,PLAYER253,DS-LIMITED,Controller,0.39,PAST_PURCHASES,2024-04-09
AFF-003457,PLAYER333,DS-STANDARD,Controller-Standard,0.76,SESSION_PATTERN,2024-05-28
AFF-003458,PLAYER347,DS-LIMITED,Controller,0.31,RECENT_STORE_VIEWS,2024-05-15
AFF-003459,PLAYER662,DS-LIMITED,Controller,0.73,PAST_PURCHASES,2024-04-23
AFF-003460,PLAYER326,DS-EDGE-MODULE,Controller,0.43,RECENT_STORE_VIEWS,2024-04-11
AFF-003461,PLAYER333,DS-STANDARD,Controller-Standard,0.96,RECENT_STORE_VIEWS,2024-05-15
AFF-003462,PLAYER949,DS-LIMITED,Controller,0.29,RECENT_STORE_VIEWS,2024-05-11
AFF-003463,PLAYER288,DS-STANDARD,Controller-Standard,0.48,WISHLIST_ACTIVITY,2024-05-08
AFF-003464,PLAYER684,DS-EDGE-MODULE,Controller,0.66,WISHLIST_ACTIVITY,2024-05-24
AFF-003465,PLAYER377,DS-LIMITED,Controller,0.52,WISHLIST_ACTIVITY,2024-06-06
AFF-003466,PLAYER071,DS-LIMITED,Controller,0.26,PAST_PURCHASES,2024-05-24
AFF-003467,PLAYER947,DS-EDGE,Controller,0.44,SESSION_PATTERN,2024-04-28
AFF-003468,PLAYER798,DS-EDGE,Controller,0.67,RECENT_STORE_VIEWS,2024-05-13
AFF-003469,PLAYER211,DS-LIMITED,Controller,0.42,PAST_PURCHASES,2024-05-01
AFF-003470,PLAYER635,DS-EDGE-MODULE,Controller,0.20,PAST_PURCHASES,2024-05-17
AFF-003471,PLAYER535,DS-EDGE,Controller,0.57,PAST_PURCHASES,2024-05-20
AFF-003472,PLAYER647,DS-LIMITED,Controller,0.73,PAST_PURCHASES,2024-05-14
AFF-003473,PLAYER236,DS-LIMITED,Controller,0.75,RECENT_STORE_VIEWS,2024-06-07
AFF-003474,PLAYER840,DS-LIMITED,Controller,0.19,WISHLIST_ACTIVITY,2024-06-06
AFF-003475,PLAYER285,DS-EDGE-MODULE,Controller,0.22,WISHLIST_ACTIVITY,2024-04-25
AFF-003476,PLAYER387,DS-EDGE,Controller-Premium,0.88,PAST_PURCHASES,2024-05-29
AFF-003477,PLAYER874,DS-LIMITED,Controller,0.77,WISHLIST_ACTIVITY,2024-05-04
AFF-003478,PLAYER398,DS-LIMITED,Controller,0.55,RECENT_STORE_VIEWS,2024-04-26
AFF-003479,PLAYER258,DS-EDGE,Controller,0.49,PAST_PURCHASES,2024-05-17
AFF-003480,PLAYER864,DS-LIMITED,Controller,0.59,WISHLIST_ACTIVITY,2024-05-11
AFF-003481,PLAYER458,DS-EDGE-MODULE,Controller,0.89,PAST_PURCHASES,2024-04-19
AFF-003482,PLAYER938,DS-STANDARD,Controller-Standard,0.79,RECENT_STORE_VIEWS,2024-06-08
AFF-003483,PLAYER285,DS-EDGE,Controller,0.16,SESSION_PATTERN,2024-04-19
AFF-003484,PLAYER180,DS-EDGE,Controller,0.12,RECENT_STORE_VIEWS,2024-04-10
AFF-003485,PLAYER111,DS-LIMITED,Controller-Premium,0.83,RECENT_STORE_VIEWS,2024-05-21
AFF-003486,PLAYER307,DS-STANDARD,Controller-Standard,0.36,PAST_PURCHASES,2024-06-09
AFF-003487,PLAYER750,DS-STANDARD,Controller-Standard,0.69,WISHLIST_ACTIVITY,2024-04-28
AFF-003488,PLAYER728,DS-EDGE,Controller,0.15,WISHLIST_ACTIVITY,2024-04-25
AFF-003489,PLAYER993,DS-LIMITED,Controller-Premium,0.73,PAST_PURCHASES,2024-04-09
AFF-003490,PLAYER986,DS-EDGE,Controller,0.82,PAST_PURCHASES,2024-05-05
AFF-003491,PLAYER867,DS-EDGE-MODULE,Controller,0.71,PAST_PURCHASES,2024-05-07
AFF-003492,PLAYER212,DS-STANDARD,Controller-Standard,0.53,RECENT_STORE_VIEWS,2024-06-02
AFF-003493,PLAYER124,DS-STANDARD,Controller-Standard,0.37,WISHLIST_ACTIVITY,2024-05-22
AFF-003494,PLAYER783,DS-EDGE,Controller,0.45,RECENT_STORE_VIEWS,2024-05-04
AFF-003495,PLAYER746,DS-EDGE-MODULE,Controller-Module,0.74,PAST_PURCHASES,2024-05-25
AFF-003496,PLAYER143,DS-EDGE,Controller,0.70,SESSION_PATTERN,2024-05-15
AFF-003497,PLAYER231,DS-EDGE,Controller,0.43,WISHLIST_ACTIVITY,2024-06-06
AFF-003498,PLAYER275,DS-EDGE-MODULE,Controller,0.13,WISHLIST_ACTIVITY,2024-06-09
AFF-003499,PLAYER599,DS-EDGE,Controller,0.46,RECENT_STORE_VIEWS,2024-06-05
AFF-003500,PLAYER691,DS-EDGE,Controller,0.97,WISHLIST_ACTIVITY,2024-04-29
AFF-003501,PLAYER680,DS-EDGE,Controller,0.16,SESSION_PATTERN,2024-06-10
AFF-003502,PLAYER976,DS-STANDARD,Controller-Standard,0.68,RECENT_STORE_VIEWS,2024-04-22
AFF-003503,PLAYER199,DS-EDGE-MODULE,Controller,0.64,RECENT_STORE_VIEWS,2024-05-21
AFF-003504,PLAYER072,DS-EDGE-MODULE,Controller,0.69,PAST_PURCHASES,2024-05-06
AFF-003505,PLAYER869,DS-EDGE-MODULE,Controller-Module,0.91,RECENT_STORE_VIEWS,2024-06-01
AFF-003506,PLAYER987,DS-EDGE,Controller,0.80,RECENT_STORE_VIEWS,2024-06-02
AFF-003507,PLAYER391,DS-EDGE,Controller,0.56,SESSION_PATTERN,2024-04-18
AFF-003508,PLAYER369,DS-STANDARD,Controller-Standard,0.75,WISHLIST_ACTIVITY,2024-05-29
AFF-003509,PLAYER133,DS-LIMITED,Controller,0.66,SESSION_PATTERN,2024-06-05
AFF-003510,PLAYER307,DS-EDGE-MODULE,Controller,0.14,SESSION_PATTERN,2024-04-18
AFF-003511,PLAYER235,DS-LIMITED,Controller,0.29,RECENT_STORE_VIEWS,2024-04-19
AFF-003512,PLAYER438,DS-EDGE-MODULE,Controller,0.40,SESSION_PATTERN,2024-04-25
AFF-003513,PLAYER212,DS-EDGE,Controller,0.27,WISHLIST_ACTIVITY,2024-04-11
AFF-003514,PLAYER734,DS-STANDARD,Controller-Standard,0.83,RECENT_STORE_VIEWS,2024-04-20
AFF-003515,PLAYER277,DS-EDGE,Controller,0.78,WISHLIST_ACTIVITY,2024-06-09
AFF-003516,PLAYER869,DS-LIMITED,Controller-Premium,0.73,WISHLIST_ACTIVITY,2024-06-09
AFF-003517,PLAYER967,DS-LIMITED,Controller,0.33,WISHLIST_ACTIVITY,2024-05-24
AFF-003518,PLAYER206,DS-EDGE-MODULE,Controller,0.19,WISHLIST_ACTIVITY,2024-04-21
AFF-003519,PLAYER408,DS-LIMITED,Controller,0.72,PAST_PURCHASES,2024-05-01
AFF-003520,PLAYER348,DS-LIMITED,Controller,0.18,WISHLIST_ACTIVITY,2024-06-02
AFF-003521,PLAYER513,DS-EDGE,Controller,0.51,WISHLIST_ACTIVITY,2024-04-16
AFF-003522,PLAYER749,DS-EDGE-MODULE,Controller,0.72,PAST_PURCHASES,2024-05-01
AFF-003523,PLAYER628,DS-STANDARD,Controller-Standard,0.16,PAST_PURCHASES,2024-04-23
AFF-003524,PLAYER462,DS-LIMITED,Controller,0.78,SESSION_PATTERN,2024-05-18
AFF-003525,PLAYER318,DS-EDGE,Controller,0.67,SESSION_PATTERN,2024-05-01
AFF-003526,PLAYER675,DS-EDGE,Controller,0.85,WISHLIST_ACTIVITY,2024-04-27
AFF-003527,PLAYER065,DS-EDGE,Controller,0.76,SESSION_PATTERN,2024-06-05
AFF-003528,PLAYER695,DS-EDGE,Controller,0.46,PAST_PURCHASES,2024-05-07
AFF-003529,PLAYER726,DS-EDGE,Controller,0.36,RECENT_STORE_VIEWS,2024-05-13
AFF-003530,PLAYER920,DS-EDGE,Controller,0.31,SESSION_PATTERN,2024-04-27
AFF-003531,PLAYER028,DS-STANDARD,Controller-Standard,0.94,WISHLIST_ACTIVITY,2024-04-12
AFF-003532,PLAYER935,DS-EDGE,Controller,0.42,SESSION_PATTERN,2024-06-03
AFF-003533,PLAYER810,DS-EDGE-MODULE,Controller,0.70,WISHLIST_ACTIVITY,2024-04-17
AFF-003534,PLAYER774,DS-EDGE-MODULE,Controller,0.67,WISHLIST_ACTIVITY,2024-04-20
AFF-003535,PLAYER601,DS-LIMITED,Controller,0.33,SESSION_PATTERN,2024-04-11
AFF-003536,PLAYER553,DS-EDGE,Controller,0.16,RECENT_STORE_VIEWS,2024-05-10
AFF-003537,PLAYER057,DS-STANDARD,Controller-Standard,0.48,WISHLIST_ACTIVITY,2024-05-03
AFF-003538,PLAYER042,DS-LIMITED,Controller-Premium,0.79,PAST_PURCHASES,2024-05-13
AFF-003539,PLAYER009,DS-EDGE-MODULE,Controller,0.56,WISHLIST_ACTIVITY,2024-04-24
AFF-003540,PLAYER951,DS-EDGE-MODULE,Controller,0.18,RECENT_STORE_VIEWS,2024-06-01
AFF-003541,PLAYER149,DS-LIMITED,Controller,0.52,RECENT_STORE_VIEWS,2024-04-23
AFF-003542,PLAYER312,DS-EDGE-MODULE,Controller,0.79,SESSION_PATTERN,2024-04-12
AFF-003543,PLAYER772,DS-STANDARD,Controller-Standard,0.69,WISHLIST_ACTIVITY,2024-05-29
AFF-003544,PLAYER692,DS-LIMITED,Controller,0.51,PAST_PURCHASES,2024-05-28
AFF-003545,PLAYER234,DS-EDGE,Controller,0.76,SESSION_PATTERN,2024-05-19
AFF-003546,PLAYER563,DS-LIMITED,Controller,0.44,SESSION_PATTERN,2024-06-10
AFF-003547,PLAYER685,DS-EDGE,Controller,0.50,WISHLIST_ACTIVITY,2024-05-08
